date_key,full_date,year,month,year_month,events_on_date,weighted_events_on_date,bookings_made_on_date,checkins_on_date,checkouts_on_date,booking_value_proxy_for_checkins,package_checkins,avg_stay_nights_for_checkins,avg_lead_days_for_checkins
2029-11-03,2029-11-03,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-10-26,2029-10-26,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-09,2029-10-09,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-05,2029-10-05,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-09-12,2029-09-12,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-08-21,2029-08-21,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-08-19,2029-08-19,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-08-02,2029-08-02,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-07-29,2029-07-29,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-07-27,2029-07-27,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-07-17,2029-07-17,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-07-01,2029-07-01,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-06-11,2029-06-11,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-05-19,2029-05-19,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-04-25,2029-04-25,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-04-03,2029-04-03,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-03-25,2029-03-25,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-03-24,2029-03-24,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-03-18,2029-03-18,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-03-01,2029-03-01,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-02-26,2029-02-26,2029,2,2029-02,0,0,0,0,0,0,0,,
2029-02-14,2029-02-14,2029,2,2029-02,0,0,0,0,0,0,0,,
2029-01-19,2029-01-19,2029,1,2029-01,0,0,0,0,0,0,0,,
2028-12-24,2028-12-24,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-12-08,2028-12-08,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-11-30,2028-11-30,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-11-15,2028-11-15,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-10-27,2028-10-27,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-10-03,2028-10-03,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-09-07,2028-09-07,2028,9,2028-09,0,0,0,0,0,0,0,,
2028-08-31,2028-08-31,2028,8,2028-08,0,0,0,0,0,0,0,,
2028-08-28,2028-08-28,2028,8,2028-08,0,0,0,0,0,0,0,,
2028-07-31,2028-07-31,2028,7,2028-07,0,0,0,0,0,0,0,,
2028-06-12,2028-06-12,2028,6,2028-06,0,0,0,0,0,0,0,,
2028-05-25,2028-05-25,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-05-13,2028-05-13,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-05-12,2028-05-12,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-03-15,2028-03-15,2028,3,2028-03,0,0,0,0,0,0,0,,
2028-02-20,2028-02-20,2028,2,2028-02,0,0,0,0,0,0,0,,
2027-12-09,2027-12-09,2027,12,2027-12,0,0,0,0,0,0,0,,
2027-10-17,2027-10-17,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-10-11,2027-10-11,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-09-03,2027-09-03,2027,9,2027-09,0,0,0,0,0,0,0,,
2027-08-31,2027-08-31,2027,8,2027-08,0,0,0,0,0,0,0,,
2027-08-21,2027-08-21,2027,8,2027-08,0,0,0,0,0,0,0,,
2027-07-31,2027-07-31,2027,7,2027-07,0,0,0,0,0,0,0,,
2027-07-13,2027-07-13,2027,7,2027-07,0,0,0,0,0,0,0,,
2027-07-07,2027-07-07,2027,7,2027-07,0,0,0,0,0,0,0,,
2027-06-26,2027-06-26,2027,6,2027-06,0,0,0,0,0,0,0,,
2027-06-17,2027-06-17,2027,6,2027-06,0,0,0,0,0,0,0,,
2027-06-11,2027-06-11,2027,6,2027-06,0,0,0,0,0,0,0,,
2027-04-28,2027-04-28,2027,4,2027-04,0,0,0,0,0,0,0,,
2027-04-15,2027-04-15,2027,4,2027-04,0,0,0,0,0,0,0,,
2027-03-29,2027-03-29,2027,3,2027-03,0,0,0,0,0,0,0,,
2027-03-10,2027-03-10,2027,3,2027-03,0,0,0,0,0,0,0,,
2027-03-04,2027-03-04,2027,3,2027-03,0,0,0,0,0,0,0,,
2027-02-08,2027-02-08,2027,2,2027-02,0,0,0,0,0,0,0,,
2026-12-22,2026-12-22,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-12-20,2026-12-20,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-12-11,2026-12-11,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-12-06,2026-12-06,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-11-07,2026-11-07,2026,11,2026-11,0,0,0,0,0,0,0,,
2026-11-04,2026-11-04,2026,11,2026-11,0,0,0,0,0,0,0,,
2026-09-24,2026-09-24,2026,9,2026-09,0,0,0,0,0,0,0,,
2026-09-16,2026-09-16,2026,9,2026-09,0,0,0,0,0,0,0,,
2026-09-11,2026-09-11,2026,9,2026-09,0,0,0,0,0,0,0,,
2026-08-30,2026-08-30,2026,8,2026-08,0,0,0,0,0,0,0,,
2026-08-27,2026-08-27,2026,8,2026-08,0,0,0,0,0,0,0,,
2026-08-20,2026-08-20,2026,8,2026-08,0,0,0,0,0,0,0,,
2026-08-03,2026-08-03,2026,8,2026-08,0,0,0,0,0,0,0,,
2026-07-30,2026-07-30,2026,7,2026-07,0,0,0,0,0,0,0,,
2026-07-16,2026-07-16,2026,7,2026-07,0,0,0,0,0,0,0,,
2026-07-15,2026-07-15,2026,7,2026-07,0,0,0,0,0,0,0,,
2026-06-29,2026-06-29,2026,6,2026-06,0,0,0,0,0,0,0,,
2026-05-12,2026-05-12,2026,5,2026-05,0,0,0,0,0,0,0,,
2026-05-11,2026-05-11,2026,5,2026-05,0,0,0,0,0,0,0,,
2026-04-12,2026-04-12,2026,4,2026-04,0,0,0,0,0,0,0,,
2026-03-28,2026-03-28,2026,3,2026-03,0,0,0,0,0,0,0,,
2026-03-02,2026-03-02,2026,3,2026-03,0,0,0,0,0,0,0,,
2026-03-01,2026-03-01,2026,3,2026-03,0,0,0,0,0,0,0,,
2026-02-06,2026-02-06,2026,2,2026-02,0,0,0,0,0,0,0,,
2026-01-31,2026-01-31,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-28,2026-01-28,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-20,2026-01-20,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-17,2026-01-17,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-11,2026-01-11,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-08,2026-01-08,2026,1,2026-01,0,0,0,0,0,0,0,,
2025-12-24,2025-12-24,2025,12,2025-12,0,0,0,0,0,0,0,,
2025-12-22,2025-12-22,2025,12,2025-12,0,0,0,0,0,0,0,,
2025-12-07,2025-12-07,2025,12,2025-12,0,0,0,0,0,0,0,,
2025-12-03,2025-12-03,2025,12,2025-12,0,0,0,0,0,0,0,,
2025-11-13,2025-11-13,2025,11,2025-11,0,0,0,0,0,0,0,,
2025-10-14,2025-10-14,2025,10,2025-10,0,0,0,0,0,0,0,,
2025-10-08,2025-10-08,2025,10,2025-10,0,0,0,0,0,0,0,,
2025-09-24,2025-09-24,2025,9,2025-09,0,0,0,0,0,0,0,,
2025-09-13,2025-09-13,2025,9,2025-09,0,0,0,0,0,0,0,,
2025-09-05,2025-09-05,2025,9,2025-09,0,0,0,0,0,0,0,,
2025-08-11,2025-08-11,2025,8,2025-08,0,0,0,0,0,0,0,,
2025-08-03,2025-08-03,2025,8,2025-08,0,0,0,0,0,0,0,,
2025-07-26,2025-07-26,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-07-25,2025-07-25,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-07-04,2025-07-04,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-07-03,2025-07-03,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-06-16,2025-06-16,2025,6,2025-06,0,0,0,0,0,0,0,,
2025-06-07,2025-06-07,2025,6,2025-06,0,0,0,0,0,0,0,,
2025-05-17,2025-05-17,2025,5,2025-05,0,0,0,0,0,0,0,,
2025-03-20,2025-03-20,2025,3,2025-03,0,0,0,0,0,0,0,,
2025-03-15,2025-03-15,2025,3,2025-03,0,0,0,0,0,0,0,,
2025-03-09,2025-03-09,2025,3,2025-03,0,0,0,0,0,0,0,,
2025-03-06,2025-03-06,2025,3,2025-03,0,0,0,0,0,0,0,,
2025-02-20,2025-02-20,2025,2,2025-02,0,0,0,0,0,0,0,,
2025-02-14,2025-02-14,2025,2,2025-02,0,0,0,0,0,0,0,,
2025-01-31,2025-01-31,2025,1,2025-01,0,0,0,0,0,0,0,,
2025-01-22,2025-01-22,2025,1,2025-01,0,0,0,0,0,0,0,,
2025-01-08,2025-01-08,2025,1,2025-01,0,0,0,0,0,0,0,,
2024-12-22,2024-12-22,2024,12,2024-12,0,0,0,0,0,0,0,,
2024-11-27,2024-11-27,2024,11,2024-11,0,0,0,0,0,0,0,,
2024-11-24,2024-11-24,2024,11,2024-11,0,0,0,0,0,0,0,,
2024-11-13,2024-11-13,2024,11,2024-11,0,0,0,0,0,0,0,,
2024-10-17,2024-10-17,2024,10,2024-10,0,0,0,0,0,0,0,,
2024-10-03,2024-10-03,2024,10,2024-10,0,0,0,0,0,0,0,,
2024-09-23,2024-09-23,2024,9,2024-09,0,0,0,0,0,0,0,,
2024-09-09,2024-09-09,2024,9,2024-09,0,0,0,0,0,0,0,,
2024-08-19,2024-08-19,2024,8,2024-08,0,0,0,0,0,0,0,,
2024-08-17,2024-08-17,2024,8,2024-08,0,0,0,0,0,0,0,,
2024-08-12,2024-08-12,2024,8,2024-08,0,0,0,0,0,0,0,,
2024-07-14,2024-07-14,2024,7,2024-07,0,0,0,0,0,0,0,,
2024-06-03,2024-06-03,2024,6,2024-06,0,0,0,0,0,0,0,,
2024-05-27,2024-05-27,2024,5,2024-05,0,0,0,0,0,0,0,,
2024-04-24,2024-04-24,2024,4,2024-04,0,0,0,0,0,0,0,,
2024-04-22,2024-04-22,2024,4,2024-04,0,0,0,0,0,0,0,,
2024-02-25,2024-02-25,2024,2,2024-02,0,0,0,0,0,0,0,,
2024-02-20,2024-02-20,2024,2,2024-02,0,0,0,0,0,0,0,,
2024-01-18,2024-01-18,2024,1,2024-01,0,0,0,0,0,0,0,,
2024-01-17,2024-01-17,2024,1,2024-01,0,0,0,0,0,0,0,,
2024-01-12,2024-01-12,2024,1,2024-01,0,0,0,0,0,0,0,,
2024-01-01,2024-01-01,2024,1,2024-01,0,0,0,0,0,0,0,,
2023-12-18,2023-12-18,2023,12,2023-12,0,0,0,0,0,0,0,,
2023-12-12,2023-12-12,2023,12,2023-12,0,0,0,0,0,0,0,,
2023-11-29,2023-11-29,2023,11,2023-11,0,0,0,0,0,0,0,,
2023-11-26,2023-11-26,2023,11,2023-11,0,0,0,0,0,0,0,,
2023-11-13,2023-11-13,2023,11,2023-11,0,0,0,0,0,0,0,,
2023-11-06,2023-11-06,2023,11,2023-11,0,0,0,0,0,0,0,,
2023-11-04,2023-11-04,2023,11,2023-11,0,0,0,0,0,0,0,,
2023-10-23,2023-10-23,2023,10,2023-10,0,0,0,0,0,0,0,,
2023-09-28,2023-09-28,2023,9,2023-09,0,0,0,0,0,0,0,,
2023-09-18,2023-09-18,2023,9,2023-09,0,0,0,0,0,0,0,,
2023-07-28,2023-07-28,2023,7,2023-07,0,0,0,0,0,0,0,,
2023-07-23,2023-07-23,2023,7,2023-07,0,0,0,0,0,0,0,,
2023-07-11,2023-07-11,2023,7,2023-07,0,0,0,0,0,0,0,,
2023-06-12,2023-06-12,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-06-08,2023-06-08,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-06-07,2023-06-07,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-06-02,2023-06-02,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-05-17,2023-05-17,2023,5,2023-05,0,0,0,0,0,0,0,,
2023-05-13,2023-05-13,2023,5,2023-05,0,0,0,0,0,0,0,,
2023-05-06,2023-05-06,2023,5,2023-05,0,0,0,0,0,0,0,,
2023-05-02,2023-05-02,2023,5,2023-05,0,0,0,0,0,0,0,,
2023-04-30,2023-04-30,2023,4,2023-04,0,0,0,0,0,0,0,,
2023-04-01,2023-04-01,2023,4,2023-04,0,0,0,0,0,0,0,,
2023-03-08,2023-03-08,2023,3,2023-03,0,0,0,0,0,0,0,,
2023-02-19,2023-02-19,2023,2,2023-02,0,0,0,0,0,0,0,,
2023-02-17,2023-02-17,2023,2,2023-02,0,0,0,0,0,0,0,,
2023-02-16,2023-02-16,2023,2,2023-02,0,0,0,0,0,0,0,,
2023-02-13,2023-02-13,2023,2,2023-02,0,0,0,0,0,0,0,,
2023-01-22,2023-01-22,2023,1,2023-01,0,0,0,0,0,0,0,,
2023-01-06,2023-01-06,2023,1,2023-01,0,0,0,0,0,0,0,,
2022-12-14,2022-12-14,2022,12,2022-12,0,0,0,0,0,0,0,,
2022-11-30,2022-11-30,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-11-17,2022-11-17,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-11-05,2022-11-05,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-11-04,2022-11-04,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-10-27,2022-10-27,2022,10,2022-10,0,0,0,0,0,0,0,,
2022-10-15,2022-10-15,2022,10,2022-10,0,0,0,0,0,0,0,,
2022-09-26,2022-09-26,2022,9,2022-09,0,0,0,0,0,0,0,,
2022-08-25,2022-08-25,2022,8,2022-08,0,0,0,0,0,0,0,,
2022-08-09,2022-08-09,2022,8,2022-08,0,0,0,0,0,0,0,,
2022-08-04,2022-08-04,2022,8,2022-08,0,0,0,0,0,0,0,,
2022-07-18,2022-07-18,2022,7,2022-07,0,0,0,0,0,0,0,,
2022-07-08,2022-07-08,2022,7,2022-07,0,0,0,0,0,0,0,,
2022-04-22,2022-04-22,2022,4,2022-04,0,0,0,0,0,0,0,,
2022-04-20,2022-04-20,2022,4,2022-04,0,0,0,0,0,0,0,,
2022-04-17,2022-04-17,2022,4,2022-04,0,0,0,0,0,0,0,,
2022-04-11,2022-04-11,2022,4,2022-04,0,0,0,0,0,0,0,,
2022-03-31,2022-03-31,2022,3,2022-03,0,0,0,0,0,0,0,,
2022-03-29,2022-03-29,2022,3,2022-03,0,0,0,0,0,0,0,,
2022-03-06,2022-03-06,2022,3,2022-03,0,0,0,0,0,0,0,,
2022-02-10,2022-02-10,2022,2,2022-02,0,0,0,0,0,0,0,,
2022-01-21,2022-01-21,2022,1,2022-01,0,0,0,0,0,0,0,,
2022-01-14,2022-01-14,2022,1,2022-01,0,0,0,0,0,0,0,,
2022-01-13,2022-01-13,2022,1,2022-01,0,0,0,0,0,0,0,,
2021-12-31,2021-12-31,2021,12,2021-12,0,0,0,0,0,0,0,,
2021-12-20,2021-12-20,2021,12,2021-12,0,0,0,0,0,0,0,,
2021-11-24,2021-11-24,2021,11,2021-11,0,0,0,0,0,0,0,,
2021-11-10,2021-11-10,2021,11,2021-11,0,0,0,0,0,0,0,,
2021-10-31,2021-10-31,2021,10,2021-10,0,0,0,0,0,0,0,,
2021-10-05,2021-10-05,2021,10,2021-10,0,0,0,0,0,0,0,,
2021-10-03,2021-10-03,2021,10,2021-10,0,0,0,0,0,0,0,,
2021-09-29,2021-09-29,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-09-27,2021-09-27,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-08-23,2021-08-23,2021,8,2021-08,0,0,0,0,0,0,0,,
2021-08-12,2021-08-12,2021,8,2021-08,0,0,0,0,0,0,0,,
2021-07-25,2021-07-25,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-07-02,2021-07-02,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-06-28,2021-06-28,2021,6,2021-06,0,0,0,0,0,0,0,,
2021-06-09,2021-06-09,2021,6,2021-06,0,0,0,0,0,0,0,,
2021-05-24,2021-05-24,2021,5,2021-05,0,0,0,0,0,0,0,,
2021-05-17,2021-05-17,2021,5,2021-05,0,0,0,0,0,0,0,,
2021-03-26,2021-03-26,2021,3,2021-03,0,0,0,0,0,0,0,,
2021-03-11,2021-03-11,2021,3,2021-03,0,0,0,0,0,0,0,,
2021-03-04,2021-03-04,2021,3,2021-03,0,0,0,0,0,0,0,,
2021-02-18,2021-02-18,2021,2,2021-02,0,0,0,0,0,0,0,,
2021-02-16,2021-02-16,2021,2,2021-02,0,0,0,0,0,0,0,,
2021-02-05,2021-02-05,2021,2,2021-02,0,0,0,0,0,0,0,,
2021-01-31,2021-01-31,2021,1,2021-01,0,0,0,0,0,0,0,,
2021-01-28,2021-01-28,2021,1,2021-01,0,0,0,0,0,0,0,,
2021-01-13,2021-01-13,2021,1,2021-01,0,0,0,0,0,0,0,,
2021-01-03,2021-01-03,2021,1,2021-01,0,0,0,0,0,0,0,,
2020-12-13,2020-12-13,2020,12,2020-12,0,0,0,0,0,0,0,,
2020-10-30,2020-10-30,2020,10,2020-10,0,0,0,0,0,0,0,,
2020-10-24,2020-10-24,2020,10,2020-10,0,0,0,0,0,0,0,,
2020-10-02,2020-10-02,2020,10,2020-10,0,0,0,0,0,0,0,,
2020-09-30,2020-09-30,2020,9,2020-09,0,0,0,0,0,0,0,,
2020-09-17,2020-09-17,2020,9,2020-09,0,0,0,0,0,0,0,,
2020-09-12,2020-09-12,2020,9,2020-09,0,0,0,0,0,0,0,,
2020-08-26,2020-08-26,2020,8,2020-08,0,0,0,0,0,0,0,,
2020-07-31,2020-07-31,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-07-27,2020-07-27,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-07-18,2020-07-18,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-07-08,2020-07-08,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-06-08,2020-06-08,2020,6,2020-06,0,0,0,0,0,0,0,,
2020-05-24,2020-05-24,2020,5,2020-05,0,0,0,0,0,0,0,,
2020-04-13,2020-04-13,2020,4,2020-04,0,0,0,0,0,0,0,,
2020-03-19,2020-03-19,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-03-14,2020-03-14,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-01-21,2020-01-21,2020,1,2020-01,0,0,0,0,0,0,0,,
2020-01-04,2020-01-04,2020,1,2020-01,0,0,0,0,0,0,0,,
2019-11-23,2019-11-23,2019,11,2019-11,0,0,0,0,0,0,0,,
2019-11-06,2019-11-06,2019,11,2019-11,0,0,0,0,0,0,0,,
2019-10-30,2019-10-30,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-10-17,2019-10-17,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-10-12,2019-10-12,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-09-09,2019-09-09,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-08,2019-09-08,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-08-05,2019-08-05,2019,8,2019-08,0,0,0,0,0,0,0,,
2019-06-02,2019-06-02,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-05-25,2019-05-25,2019,5,2019-05,0,0,0,0,0,0,0,,
2019-05-08,2019-05-08,2019,5,2019-05,0,0,0,0,0,0,0,,
2019-04-28,2019-04-28,2019,4,2019-04,0,0,0,0,0,0,0,,
2019-03-24,2019-03-24,2019,3,2019-03,0,0,0,0,0,0,0,,
2019-03-11,2019-03-11,2019,3,2019-03,0,0,0,0,0,0,0,,
2019-02-26,2019-02-26,2019,2,2019-02,0,0,0,0,0,0,0,,
2019-02-07,2019-02-07,2019,2,2019-02,0,0,0,0,0,0,0,,
2019-02-06,2019-02-06,2019,2,2019-02,0,0,0,0,0,0,0,,
2019-01-26,2019-01-26,2019,1,2019-01,0,0,0,0,0,0,0,,
2019-01-20,2019-01-20,2019,1,2019-01,0,0,0,0,0,0,0,,
2019-01-18,2019-01-18,2019,1,2019-01,0,0,0,0,0,0,0,,
2019-01-02,2019-01-02,2019,1,2019-01,0,0,0,0,0,0,0,,
2018-12-31,2018-12-31,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-29,2018-12-29,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-28,2018-12-28,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-18,2018-12-18,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-14,2018-12-14,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-09,2018-12-09,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-04,2018-12-04,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-03,2018-12-03,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-11-05,2018-11-05,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-10-21,2018-10-21,2018,10,2018-10,0,0,0,0,0,0,0,,
2018-10-16,2018-10-16,2018,10,2018-10,0,0,0,0,0,0,0,,
2018-08-30,2018-08-30,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-07-24,2018-07-24,2018,7,2018-07,0,0,0,0,0,0,0,,
2018-06-21,2018-06-21,2018,6,2018-06,0,0,0,0,0,0,0,,
2018-06-07,2018-06-07,2018,6,2018-06,0,0,0,0,0,0,0,,
2018-05-20,2018-05-20,2018,5,2018-05,0,0,0,0,0,0,0,,
2018-05-16,2018-05-16,2018,5,2018-05,0,0,0,0,0,0,0,,
2018-04-26,2018-04-26,2018,4,2018-04,0,0,0,0,0,0,0,,
2018-04-09,2018-04-09,2018,4,2018-04,0,0,0,0,0,0,0,,
2018-03-14,2018-03-14,2018,3,2018-03,0,0,0,0,0,0,0,,
2018-03-12,2018-03-12,2018,3,2018-03,0,0,0,0,0,0,0,,
2018-03-09,2018-03-09,2018,3,2018-03,0,0,0,0,0,0,0,,
2018-02-11,2018-02-11,2018,2,2018-02,0,0,0,0,0,0,0,,
2018-01-28,2018-01-28,2018,1,2018-01,0,0,0,0,0,0,0,,
2018-01-03,2018-01-03,2018,1,2018-01,0,0,0,0,0,0,0,,
2017-12-27,2017-12-27,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-12-16,2017-12-16,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-12-11,2017-12-11,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-11-26,2017-11-26,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-11-11,2017-11-11,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-10-17,2017-10-17,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-10-16,2017-10-16,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-10-12,2017-10-12,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-10-01,2017-10-01,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-09-22,2017-09-22,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-09-19,2017-09-19,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-09-15,2017-09-15,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-08-20,2017-08-20,2017,8,2017-08,0,0,0,0,0,0,0,,
2017-08-10,2017-08-10,2017,8,2017-08,0,0,0,0,0,0,0,,
2017-08-04,2017-08-04,2017,8,2017-08,0,0,0,0,0,0,0,,
2017-07-29,2017-07-29,2017,7,2017-07,0,0,0,0,0,0,0,,
2017-07-23,2017-07-23,2017,7,2017-07,0,0,0,0,0,0,0,,
2017-07-11,2017-07-11,2017,7,2017-07,0,0,0,0,0,0,0,,
2017-06-21,2017-06-21,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-06-10,2017-06-10,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-05-23,2017-05-23,2017,5,2017-05,0,0,0,0,0,0,0,,
2017-05-17,2017-05-17,2017,5,2017-05,0,0,0,0,0,0,0,,
2017-04-27,2017-04-27,2017,4,2017-04,0,0,0,0,0,0,0,,
2017-04-12,2017-04-12,2017,4,2017-04,0,0,0,0,0,0,0,,
2017-03-19,2017-03-19,2017,3,2017-03,0,0,0,0,0,0,0,,
2017-03-05,2017-03-05,2017,3,2017-03,0,0,0,0,0,0,0,,
2017-02-24,2017-02-24,2017,2,2017-02,0,0,0,0,0,0,0,,
2017-02-22,2017-02-22,2017,2,2017-02,0,0,0,0,0,0,0,,
2017-01-29,2017-01-29,2017,1,2017-01,0,0,0,0,0,0,0,,
2017-01-10,2017-01-10,2017,1,2017-01,0,0,0,0,0,0,0,,
2016-11-26,2016-11-26,2016,11,2016-11,0,0,0,0,0,0,0,,
2016-11-15,2016-11-15,2016,11,2016-11,0,0,0,0,0,0,0,,
2016-11-09,2016-11-09,2016,11,2016-11,0,0,0,0,0,0,0,,
2016-11-02,2016-11-02,2016,11,2016-11,0,0,0,0,0,0,0,,
2016-07-13,2016-07-13,2016,7,2016-07,0,0,0,0,0,0,0,,
2016-07-06,2016-07-06,2016,7,2016-07,0,0,0,0,0,0,0,,
2016-06-22,2016-06-22,2016,6,2016-06,0,0,0,0,0,0,0,,
2016-05-19,2016-05-19,2016,5,2016-05,0,0,0,0,0,0,0,,
2016-05-05,2016-05-05,2016,5,2016-05,0,0,0,0,0,0,0,,
2016-05-03,2016-05-03,2016,5,2016-05,0,0,0,0,0,0,0,,
2016-03-02,2016-03-02,2016,3,2016-03,0,0,0,0,0,0,0,,
2012-12-22,2012-12-22,2012,12,2012-12,0,0,0,0,0,0,0,,
2012-11-06,2012-11-06,2012,11,2012-11,0,0,0,0,0,0,0,,
2012-10-23,2012-10-23,2012,10,2012-10,0,0,0,0,0,0,0,,
2012-10-15,2012-10-15,2012,10,2012-10,0,0,0,0,0,0,0,,
2012-09-15,2012-09-15,2012,9,2012-09,0,0,0,0,0,0,0,,
2012-08-16,2012-08-16,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-08-15,2012-08-15,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-08-14,2012-08-14,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-06-04,2012-06-04,2012,6,2012-06,0,0,0,0,0,0,0,,
2012-05-20,2012-05-20,2012,5,2012-05,0,0,0,0,0,0,0,,
2012-05-05,2012-05-05,2012,5,2012-05,0,0,0,0,0,0,0,,
2012-04-12,2012-04-12,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-04-07,2012-04-07,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-03-31,2012-03-31,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-26,2012-03-26,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-19,2012-03-19,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-10,2012-03-10,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-09,2012-03-09,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-02-26,2012-02-26,2012,2,2012-02,0,0,0,0,0,0,0,,
2012-02-25,2012-02-25,2012,2,2012-02,0,0,0,0,0,0,0,,
2016-01-08,2016-01-08,2016,1,2016-01,0,0,0,2,5,2,0,4.0,436.0
2015-12-13,2015-12-13,2015,12,2015-12,0,0,0,3,10,3,0,3.3333333333333335,434.3333333333333
