year_month,lead_time_bucket,stay_length_bucket,party_segment,users,events,weighted_events,bookings,booking_row_rate,booking_weighted_event_rate,package_share,mobile_share,booking_value_proxy_total,sessions,booking_sessions,session_booking_rate
2013-09-01,same_next_day,4_7,couple,952,2633,3754,253,0.09608811241929358,0.06792754395311668,0.1067193675889328,0.14356247626281807,280,1150,363,0.31565217391304345
2013-09-01,91_plus,2_3,family_with_children,3957,16242,22957,1019,0.06273857899273488,0.0454763253038289,0.0745829244357213,0.12824775273981037,1095,5862,1045,0.17826680313886045
2013-09-01,91_plus,1,solo,963,2856,3690,316,0.11064425770308123,0.08780487804878048,0.056962025316455694,0.08648459383753501,334,1261,338,0.26804123711340205
2013-09-01,31_90,8_14,family_with_children,1173,4106,6394,168,0.040915733073550904,0.027213012198936504,0.35119047619047616,0.16707257671699952,227,1726,224,0.12977983777520277
2013-09-01,2_7,2_3,solo,5701,16121,21700,2688,0.16673903603994789,0.12571428571428572,0.17671130952380953,0.08485825941318777,3163,7391,3032,0.4102286564740901
2013-09-01,91_plus,1,group,716,2173,3027,192,0.0883571099861942,0.06408985794516023,0.06770833333333333,0.11688909341923608,205,940,232,0.24680851063829787
2013-09-01,2_7,4_7,family_with_children,1330,3775,5340,381,0.1009271523178808,0.07209737827715355,0.03937007874015748,0.08317880794701987,396,1679,457,0.2721858248957713
2013-09-01,2_7,2_3,group,1081,3313,4704,366,0.11047389073347419,0.07886904761904762,0.05737704918032787,0.11439782674313312,387,1394,448,0.321377331420373
2013-09-01,91_plus,1,couple,3178,9946,12918,959,0.09642067162678464,0.07686948444031584,0.028154327424400417,0.11471948522018902,986,4287,1050,0.244926522043387
2013-09-01,same_next_day,2_3,family_with_children,1428,4078,5637,624,0.15301618440411965,0.11211637395777896,0.008012820512820512,0.1826875919568416,629,1720,703,0.4087209302325581
2013-09-01,91_plus,15_plus,couple,498,1476,2229,39,0.026422764227642278,0.018393898609241812,0.48717948717948717,0.13414634146341464,58,703,86,0.12233285917496443
2013-09-01,31_90,1,group,1269,4250,5666,448,0.10541176470588236,0.07942110836569008,0.03571428571428571,0.11082352941176471,464,1656,516,0.3115942028985507
2013-09-01,same_next_day,4_7,solo,776,2132,2942,313,0.14681050656660413,0.10740992522093813,0.0926517571884984,0.09943714821763602,342,973,392,0.4028776978417266
2013-09-01,2_7,8_14,family_with_children,220,443,581,40,0.09029345372460497,0.06884681583476764,0.1,0.11963882618510158,44,266,53,0.19924812030075187
2013-09-01,91_plus,15_plus,solo,158,559,872,10,0.017889087656529516,0.011467889908256881,0.7,0.08050089445438283,17,216,19,0.08796296296296297
2013-09-01,2_7,15_plus,family_with_children,61,146,192,12,0.0821917808219178,0.0625,0.0,0.17123287671232876,12,68,20,0.29411764705882354
2013-09-01,8_30,8_14,family_with_children,614,1865,2719,111,0.05951742627345844,0.0419271791099669,0.14414414414414414,0.1554959785522788,127,860,165,0.19186046511627908
2013-09-01,same_next_day,4_7,group,120,308,440,41,0.1331168831168831,0.09318181818181819,0.04878048780487805,0.18506493506493507,43,134,55,0.41044776119402987
2013-09-01,31_90,15_plus,family_with_children,155,421,556,5,0.011876484560570071,0.008992805755395683,0.2,0.35391923990498814,6,176,24,0.13636363636363635
2013-09-01,91_plus,15_plus,group,55,116,150,1,0.008620689655172414,0.006666666666666667,0.0,0.11206896551724138,1,60,1,0.016666666666666666
2013-09-01,same_next_day,8_14,family_with_children,63,129,193,9,0.06976744186046512,0.046632124352331605,0.1111111111111111,0.07751937984496124,10,70,16,0.22857142857142856
2013-09-01,8_30,15_plus,family_with_children,121,321,483,10,0.03115264797507788,0.022774327122153208,0.0,0.1588785046728972,10,141,24,0.1702127659574468
2013-09-01,same_next_day,15_plus,family_with_children,31,55,64,2,0.03636363636363636,0.03125,0.0,0.05454545454545454,2,34,6,0.17647058823529413
2013-01-01,91_plus,4_7,couple,10481,44158,84240,1671,0.03784138774401014,0.02053656220322887,0.6540993417115499,0.14103899633135558,2764,17005,1885,0.1108497500735078
2013-01-01,8_30,1,couple,7031,20246,34749,2489,0.12293786426948533,0.07260640593973927,0.03816793893129771,0.10026671935197076,2584,9026,2937,0.3253933082206958
2013-01-01,8_30,2_3,group,1639,5457,9552,448,0.0820963899578523,0.047215242881072025,0.16741071428571427,0.09822246655671614,523,2176,576,0.2647058823529412
2013-01-01,8_30,4_7,couple,7002,25231,45384,1463,0.05798422575403274,0.03252247488101533,0.5126452494873548,0.13431889342475525,2213,10617,1777,0.16737308090797778
2013-01-01,31_90,2_3,couple,11031,39924,72554,2842,0.07118525197875965,0.0398048350194338,0.3332160450387051,0.10239454964432422,3789,16083,3286,0.204315115339178
2013-01-01,2_7,1,solo,4431,11808,18733,2720,0.23035230352303523,0.1474937276463994,0.09889705882352941,0.06935975609756098,2989,5433,2811,0.5173937051352844
2013-01-01,91_plus,4_7,solo,2194,7426,13213,396,0.053326151360086185,0.03034889881177628,0.5429292929292929,0.10328575276057096,611,3159,446,0.14118391896169674
2013-01-01,31_90,4_7,group,2260,9747,18212,461,0.047296604083307686,0.025532615857676258,0.6290672451193059,0.11480455524776854,751,3567,528,0.14802354920100924
2013-01-01,8_30,2_3,couple,10905,36397,64504,2890,0.07940214852872489,0.04536152796725784,0.2480968858131488,0.10929472209248015,3607,15315,3566,0.23284361736859288
2013-01-01,8_30,2_3,solo,5904,18551,31521,2634,0.1419869548811385,0.08467370959043177,0.3090356871678056,0.06296156541426338,3448,8027,2861,0.35642207549520366
2013-01-01,31_90,4_7,couple,12576,51961,93597,2615,0.05032620619310637,0.0281846640383773,0.6634799235181644,0.13423529185350552,4350,20431,2973,0.14551416964416816
2013-01-01,2_7,2_3,couple,4841,13856,24377,1485,0.10717378752886836,0.0613283012675883,0.1447811447811448,0.1303406466512702,1700,6255,1891,0.30231814548361313
2013-01-01,same_next_day,1,couple,3795,10017,16424,1875,0.18718179095537585,0.11477106673161228,0.0021333333333333334,0.19806329240291504,1879,4700,2202,0.4685106382978723
2013-01-01,8_30,4_7,solo,3326,10119,17246,1155,0.11414171360806404,0.0677258494723414,0.45714285714285713,0.0698685640873604,1683,4538,1315,0.2897752313794623
2013-01-01,31_90,4_7,solo,3605,11778,21473,957,0.08125318390219052,0.04503329762958133,0.5496342737722049,0.07233825776872134,1483,5088,1082,0.2126572327044025
2013-01-01,2_7,2_3,solo,3778,10415,17609,1876,0.1801248199711954,0.10772900221477653,0.2308102345415778,0.08545367258761402,2309,4823,2081,0.43147418619116734
2013-01-01,91_plus,2_3,couple,7525,29540,54581,1751,0.05927555856465809,0.032538795551565566,0.2501427755568247,0.11134055517941774,2189,11236,1944,0.17301530793876824
2013-01-01,31_90,2_3,solo,4051,12418,21796,1345,0.108310516991464,0.06313084969719214,0.3553903345724907,0.08576260267353841,1823,5438,1486,0.27326222876057377
2013-01-01,31_90,15_plus,family_with_children,145,412,763,8,0.019417475728155338,0.010484927916120577,0.625,0.12864077669902912,13,193,27,0.13989637305699482
2013-01-01,31_90,1,family_with_children,3506,12403,22064,1451,0.1169878255260824,0.06653372008701958,0.012405237767057202,0.09449326775780054,1469,4695,1437,0.3060702875399361
2013-01-01,2_7,1,group,741,2048,3522,334,0.1630859375,0.09540034071550256,0.020958083832335328,0.10302734375,341,886,387,0.4367945823927765
2013-01-01,8_30,1,solo,4587,12909,21156,2530,0.1959872956851809,0.1219039515976555,0.13162055335968378,0.05244403129599504,2863,5784,2648,0.4578146611341632
2013-01-01,31_90,2_3,group,2294,8751,16271,563,0.06433550451376986,0.03466289717903018,0.31616341030195383,0.09507484858873272,741,3333,674,0.20222022202220222
2013-01-01,31_90,8_14,family_with_children,1452,5523,10246,213,0.038565996740901685,0.02127659574468085,0.460093896713615,0.17218902770233568,311,2295,276,0.12026143790849673
2013-01-01,same_next_day,1,solo,3328,8943,13651,2320,0.2594207760259421,0.1711229946524064,0.02327586206896552,0.11204293861120429,2374,4330,2446,0.5648960739030023
2013-01-01,2_7,4_7,family_with_children,996,2698,4773,304,0.11267605633802817,0.06432013408757595,0.0756578947368421,0.10600444773906598,327,1280,357,0.27890625
2013-01-01,same_next_day,2_3,solo,1611,4284,6865,883,0.2061157796451914,0.12891478514202476,0.07587768969422423,0.103874883286648,950,1982,1006,0.5075681130171544
2013-01-01,2_7,1,couple,5480,14768,24952,2203,0.1491738894907909,0.08933151651170247,0.021788470267816613,0.12100487540628385,2251,6723,2647,0.3937230403093857
2013-01-01,same_next_day,2_3,couple,1921,5212,9147,706,0.13545663852647735,0.07751175248715426,0.046742209631728045,0.16807367613200308,739,2368,921,0.3889358108108108
2013-01-01,8_30,8_14,family_with_children,544,1804,3167,110,0.06097560975609756,0.03504894221660878,0.2,0.11086474501108648,132,808,140,0.17326732673267325
2013-01-01,8_30,1,group,1133,3523,6183,421,0.1195004257734885,0.06938379427462397,0.026128266033254157,0.07323304002270792,432,1459,488,0.33447566826593556
2013-01-01,91_plus,8_14,couple,2515,9321,17887,263,0.028215856667739514,0.014927041985799742,0.7870722433460076,0.15438257697671923,470,3710,311,0.08382749326145553
2013-01-01,2_7,2_3,group,594,1721,2971,194,0.11272515979081929,0.06563446650959273,0.10309278350515463,0.1231841952353283,214,721,250,0.34674063800277394
2013-01-01,91_plus,2_3,group,1799,6922,12560,432,0.062409708176827505,0.03463375796178344,0.30324074074074076,0.1001155735336608,563,2625,491,0.18704761904761905
2013-01-01,91_plus,2_3,solo,1805,5948,10791,395,0.066408876933423,0.037438606245945694,0.30632911392405066,0.07128446536650974,516,2463,441,0.17904993909866018
2013-01-01,8_30,4_7,group,808,2891,5447,180,0.06226219301279834,0.03322930053240316,0.39444444444444443,0.08855067450709098,251,1171,240,0.2049530315969257
2013-01-01,91_plus,4_7,group,2034,8372,15925,362,0.04323936932632585,0.02317111459968603,0.6685082872928176,0.13604873387482083,604,3139,422,0.13443771901879578
2013-01-01,91_plus,8_14,group,377,1148,2076,40,0.03484320557491289,0.019267822736030827,0.7,0.16114982578397213,68,488,43,0.08811475409836066
2013-01-01,same_next_day,4_7,family_with_children,283,682,1183,92,0.1348973607038123,0.07861369399830938,0.03260869565217391,0.13929618768328444,95,345,106,0.3072463768115942
2013-01-01,same_next_day,8_14,solo,78,176,295,24,0.13636363636363635,0.08135593220338982,0.25,0.056818181818181816,30,96,30,0.3125
2013-01-01,2_7,8_14,couple,282,985,1605,31,0.03147208121827411,0.019937694704049845,0.3548387096774194,0.09340101522842639,42,368,68,0.18478260869565216
2013-01-01,91_plus,1,family_with_children,2168,8372,15225,992,0.11849020544672718,0.06646962233169129,0.008064516129032258,0.07763975155279502,1000,3014,858,0.2846715328467153
2013-01-01,2_7,15_plus,solo,67,131,202,12,0.0916030534351145,0.0594059405940594,0.25,0.07633587786259542,15,81,19,0.2345679012345679
2013-01-01,same_next_day,1,group,384,965,1624,224,0.23212435233160622,0.13854679802955666,0.004464285714285714,0.1927461139896373,225,459,260,0.5664488017429193
2013-01-01,2_7,8_14,solo,262,641,1099,63,0.09828393135725429,0.05823475887170155,0.2698412698412698,0.0873634945397816,80,321,82,0.2554517133956386
2013-01-01,91_plus,15_plus,family_with_children,222,581,982,8,0.013769363166953529,0.008146639511201629,0.75,0.08433734939759036,14,276,20,0.07246376811594203
2013-01-01,91_plus,8_14,solo,479,1463,2801,55,0.03759398496240601,0.02034987504462692,0.7272727272727273,0.13533834586466165,95,649,69,0.10631741140215717
2013-01-01,same_next_day,8_14,group,14,28,41,2,0.07142857142857142,0.04878048780487805,0.0,0.0,2,14,2,0.14285714285714285
2013-01-01,8_30,15_plus,family_with_children,143,281,419,7,0.02491103202846975,0.016706443914081145,0.0,0.06761565836298933,7,164,19,0.11585365853658537
2013-01-01,same_next_day,2_3,group,227,779,1486,108,0.1386392811296534,0.07335127860026917,0.027777777777777776,0.16944801026957637,111,285,130,0.45614035087719296
2013-01-01,same_next_day,8_14,couple,84,177,252,19,0.10734463276836158,0.07539682539682539,0.05263157894736842,0.096045197740113,20,96,30,0.3125
2013-01-01,2_7,8_14,group,36,101,166,8,0.07920792079207921,0.04819277108433735,0.0,0.15841584158415842,8,46,11,0.2391304347826087
2013-01-01,2_7,15_plus,couple,110,191,272,2,0.010471204188481676,0.007352941176470588,0.5,0.11518324607329843,3,122,17,0.13934426229508196
2013-01-01,2_7,15_plus,group,3,3,5,0,0.0,0.0,,0.3333333333333333,0,3,0,0.0
2014-09-01,31_90,2_3,couple,42886,184957,264691,10103,0.054623507085430664,0.03896241277565161,0.1851925170741364,0.14821823450856145,11974,68381,11585,0.16941840569748906
2014-09-01,8_30,2_3,couple,46437,194845,270500,12474,0.06402011855577511,0.046809611829944545,0.11439794773128106,0.14113269521927685,13901,72781,15094,0.2073892911611547
2014-09-01,91_plus,4_7,couple,33332,156191,248306,3794,0.02429077219558105,0.015710454036551674,0.3742751713231418,0.1699265642706686,5214,58807,4583,0.07793289914465965
2014-09-01,31_90,2_3,solo,14932,55343,77403,4437,0.08017274090670908,0.05826647545960751,0.24543610547667344,0.08855681838714924,5526,22123,5004,0.22618993807349816
2014-09-01,8_30,2_3,solo,21968,80139,110476,8945,0.11161856274722669,0.08221695209819327,0.2058133035215204,0.08298082082381862,10786,32350,9868,0.3050386398763524
2014-09-01,91_plus,2_3,group,5406,24313,34873,1140,0.04688849586640892,0.03340693373096665,0.16140350877192983,0.11861966849010817,1324,8431,1321,0.15668366741786266
2014-09-01,same_next_day,1,solo,12084,37085,47918,7929,0.2138061210732102,0.1662840686172211,0.018917896329928113,0.15804233517594715,8079,16735,8419,0.5030773827308037
2014-09-01,2_7,2_3,solo,13825,45606,61678,6456,0.14156032101039337,0.1061480592755926,0.14761462205700124,0.08356356619743016,7409,19301,7235,0.3748510439873582
2014-09-01,2_7,2_3,couple,22230,77007,105868,6294,0.08173282948303401,0.06019760456417426,0.06816015252621545,0.16069967665277182,6723,30713,7958,0.25910852082180186
2014-09-01,same_next_day,1,couple,18320,57138,77044,8530,0.14928768945360354,0.11145579149576865,0.002579132473622509,0.2894221008785747,8552,24446,9850,0.40292890452425756
2014-09-01,91_plus,1,couple,10212,38457,50257,3013,0.07834724497490704,0.06196151779851563,0.02057749751078659,0.11087708349585251,3075,15222,3330,0.2187623176980686
2014-09-01,2_7,1,couple,27282,85609,113144,10015,0.11698536368839725,0.0895319239199604,0.01218172740888667,0.1618638227289187,10137,35911,11453,0.31892734816630003
2014-09-01,31_90,1,family_with_children,4442,17525,23464,1603,0.09146932952924394,0.06925502898056597,0.019962570180910792,0.1519543509272468,1635,6179,1627,0.2633112154070238
2014-09-01,same_next_day,2_3,couple,8931,27733,38319,3051,0.11001334150650849,0.08019520342388893,0.029498525073746312,0.21663721919734613,3141,11471,3892,0.3392903844477378
2014-09-01,2_7,1,solo,16328,49715,64466,9104,0.18312380569244693,0.14312971178605777,0.07491212653778559,0.07776325052800966,9786,21778,9555,0.4387455230048673
2014-09-01,31_90,4_7,family_with_children,8309,41859,67046,1384,0.03306337944050264,0.020985591981624557,0.3988439306358382,0.17666451659141402,1936,14457,1548,0.10707615687902054
2014-09-01,91_plus,1,group,2268,9163,12199,746,0.08141438393539234,0.06246413640462333,0.006702412868632708,0.09592928080323038,751,3242,828,0.2553979025293029
2014-09-01,91_plus,2_3,couple,22303,100261,141549,4586,0.04574061698965699,0.033415990222467135,0.12952464020933274,0.14297683047246687,5180,36629,5205,0.14210052144475688
2014-09-01,91_plus,8_14,couple,8793,36165,57730,567,0.015678141849854832,0.010029447427680582,0.5079365079365079,0.1777685607631688,855,14383,821,0.05708127650698742
2014-09-01,91_plus,4_7,solo,6367,23791,35255,817,0.03434071707788659,0.023939866685576513,0.31701346389228885,0.10793997730234123,1076,9677,1021,0.10550790534256485
2014-09-01,8_30,2_3,group,7616,32672,45756,2276,0.06966209598432908,0.05013550135501355,0.09929701230228472,0.10932908912830558,2502,11620,2798,0.24079173838209983
2014-09-01,31_90,15_plus,couple,766,2357,3284,53,0.022486211285532458,0.016138855054811205,0.32075471698113206,0.13152312261349172,70,1076,113,0.1050185873605948
2014-09-01,31_90,8_14,solo,2099,7501,11188,309,0.041194507399013466,0.02797640328923847,0.37540453074433655,0.08918810825223304,425,3011,439,0.14579873796081036
2014-09-01,same_next_day,2_3,solo,6372,19332,26262,3288,0.17008069522036,0.12588530957276672,0.060218978102189784,0.13319884129939996,3486,8421,3791,0.4501840636503978
2014-09-01,8_30,4_7,family_with_children,4035,19933,31099,764,0.03832840014047058,0.024888260072671146,0.29712041884816753,0.16088897807655647,991,6872,902,0.13125727590221187
2014-09-01,8_30,1,family_with_children,6149,23556,32002,2204,0.0935642723722194,0.0700893694144116,0.013157894736842105,0.1545253863134658,2233,8525,2293,0.2689736070381232
2014-09-01,31_90,2_3,group,8383,36947,54893,2053,0.05556608114325926,0.037891898784908826,0.18071115440818314,0.12374482366633285,2424,13027,2430,0.18653565671298072
2014-09-01,same_next_day,8_14,solo,332,841,1200,90,0.1070154577883472,0.07666666666666666,0.1,0.16171224732461356,99,413,122,0.29539951573849876
2014-09-01,91_plus,4_7,group,7157,32851,52063,884,0.026909378709932725,0.017248333749495803,0.3212669683257919,0.15214148732154273,1168,11848,1059,0.08938217420661715
2014-09-01,91_plus,1,solo,2662,9279,12039,816,0.08794051083090851,0.06910872996096021,0.031862745098039214,0.09408341416100872,842,3657,892,0.24391577796007657
2014-09-01,8_30,15_plus,solo,472,1372,1838,60,0.043731778425655975,0.033188248095756254,0.18333333333333332,0.09985422740524781,71,619,97,0.1567043618739903
2014-09-01,91_plus,8_14,group,1590,6242,9516,98,0.015700096123037487,0.010298444724674232,0.4387755102040816,0.1645305991669337,141,2372,158,0.06661045531197302
