year_month,is_package,lead_time_bucket,stay_length_bucket,party_segment,channel,is_mobile,users,events,weighted_events,bookings,weighted_bookings,booking_row_rate,booking_weighted_event_rate,booking_value_proxy_total
2013/08/01,"1",2_7,8_14,solo,"5","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",same_next_day,2_3,group,"3","0","1","2","7","0","0",0,0,"0"
2013/08/01,"1",2_7,8_14,couple,"5","1","1","1","2","0","0",0,0,"0"
2013/08/01,"1",91_plus,4_7,family_with_children,"5","1","1","2","5","0","0",0,0,"0"
2013/08/01,"0",2_7,4_7,family_with_children,"6","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",91_plus,"1",family_with_children,"4","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",2_7,8_14,group,"9","0","5","27","41","1","1",0.037037037037037,0.024390243902439,"2"
2013/08/01,"0",same_next_day,8_14,solo,"2","0","2","8","14","1","1",0.125,0.0714285714285714,"1"
2013/08/01,"0",2_7,4_7,family_with_children,"8","1","1","3","4","0","0",0,0,"0"
2013/08/01,"0",31_90,4_7,group,"8","1","1","3","4","0","0",0,0,"0"
2013/08/01,"0",same_next_day,8_14,solo,"3","0","1","1","2","0","0",0,0,"0"
2013/08/01,"1",91_plus,15_plus,group,"1","1","1","2","2","0","0",0,0,"0"
2013/08/01,"1",8_30,"1",group,"3","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",same_next_day,"1",family_with_children,"5","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",2_7,"1",group,"8","0","1","1","1","0","0",0,0,"0"
2013/08/01,"0",2_7,8_14,family_with_children,"7","0","1","3","3","0","0",0,0,"0"
2013/08/01,"1",same_next_day,15_plus,solo,"0","0","1","4","9","0","0",0,0,"0"
2013/08/01,"1",31_90,"1",couple,"8","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",8_30,15_plus,group,"0","1","1","12","23","0","0",0,0,"0"
2013/08/01,"0",same_next_day,2_3,group,"8","0","1","3","4","0","0",0,0,"0"
2013/08/01,"0",2_7,4_7,solo,"10","0","1","2","3","1","1",0.5,0.333333333333333,"1"
2013/08/01,"1",31_90,"1",group,"4","1","1","6","6","0","0",0,0,"0"
2013/08/01,"0",91_plus,15_plus,couple,"3","1","1","1","2","0","0",0,0,"0"
2013/08/01,"1",2_7,4_7,couple,"8","0","3","9","12","1","1",0.111111111111111,0.0833333333333333,"2"
2013/08/01,"1",91_plus,15_plus,solo,"5","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",same_next_day,2_3,group,"4","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",31_90,2_3,solo,"8","1","1","2","4","0","0",0,0,"0"
2013/08/01,"1",8_30,15_plus,family_with_children,"3","0","2","2","2","0","0",0,0,"0"
2013/08/01,"0",8_30,2_3,group,"7","1","2","2","3","0","0",0,0,"0"
2013/08/01,"0",91_plus,"1",solo,"5","1","2","2","2","0","0",0,0,"0"
2013/08/01,"0",31_90,8_14,family_with_children,"8","0","1","10","12","0","0",0,0,"0"
2013/08/01,"0",8_30,"1",solo,"8","1","2","6","8","3","3",0.5,0.375,"3"
2013/08/01,"1",2_7,8_14,couple,"1","1","1","2","3","0","0",0,0,"0"
2013/08/01,"0",8_30,15_plus,group,"1","0","1","1","2","0","0",0,0,"0"
2013/08/01,"1",8_30,15_plus,group,"1","0","1","1","8","0","0",0,0,"0"
2013/08/01,"1",same_next_day,8_14,solo,"7","0","1","12","12","0","0",0,0,"0"
2013/08/01,"0",8_30,15_plus,group,"9","1","1","1","1","0","0",0,0,"0"
2013/08/01,"0",2_7,4_7,group,"5","1","1","5","8","0","0",0,0,"0"
2013/08/01,"0",8_30,15_plus,solo,"1","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",31_90,4_7,group,"6","0","1","8","10","0","0",0,0,"0"
2013/08/01,"1",2_7,4_7,couple,"7","1","1","5","7","0","0",0,0,"0"
2013/08/01,"0",8_30,"1",group,"7","1","2","2","5","0","0",0,0,"0"
2013/08/01,"1",31_90,15_plus,group,"1","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",91_plus,15_plus,couple,"1","1","2","2","2","0","0",0,0,"0"
2013/08/01,"0",8_30,8_14,couple,"8","1","1","9","9","0","0",0,0,"0"
2013/08/01,"1",8_30,8_14,group,"4","0","1","5","15","0","0",0,0,"0"
2013/08/01,"0",8_30,8_14,family_with_children,"8","1","1","1","2","0","0",0,0,"0"
2013/08/01,"0",same_next_day,2_3,solo,"7","1","1","3","3","1","1",0.333333333333333,0.333333333333333,"1"
2013/08/01,"1",same_next_day,8_14,family_with_children,"0","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",91_plus,"1",solo,"0","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",31_90,15_plus,solo,"9","1","2","2","4","0","0",0,0,"0"
2013/08/01,"1",31_90,15_plus,family_with_children,"9","1","2","2","2","0","0",0,0,"0"
2013/08/01,"1",same_next_day,"1",couple,"5","1","1","1","1","0","0",0,0,"0"
2013/08/01,"0",same_next_day,2_3,couple,"6","1","1","2","5","0","0",0,0,"0"
2013/08/01,"0",91_plus,2_3,couple,"8","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",91_plus,15_plus,family_with_children,"2","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",31_90,4_7,group,"5","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",2_7,8_14,solo,"7","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",31_90,15_plus,family_with_children,"3","0","1","2","2","0","0",0,0,"0"
2013/08/01,"0",91_plus,2_3,family_with_children,"10","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",31_90,15_plus,group,"2","0","1","1","1","0","0",0,0,"0"
2013/08/01,"1",2_7,8_14,group,"0","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",91_plus,"1",solo,"3","1","1","2","3","0","0",0,0,"0"
2013/08/01,"1",31_90,8_14,group,"4","1","1","1","1","1","1",1,1,"2"
2013/08/01,"1",8_30,"1",solo,"7","1","1","4","4","1","1",0.25,0.25,"2"
2013/08/01,"0",same_next_day,4_7,family_with_children,"7","0","1","5","5","0","0",0,0,"0"
2013/08/01,"0",same_next_day,4_7,solo,"4","1","1","2","2","1","1",0.5,0.5,"1"
2013/08/01,"0",31_90,15_plus,group,"0","0","1","1","1","0","0",0,0,"0"
2013/08/01,"0",2_7,8_14,solo,"8","0","1","1","2","0","0",0,0,"0"
2013/08/01,"0",2_7,2_3,group,"6","0","1","1","1","0","0",0,0,"0"
2013/08/01,"0",91_plus,15_plus,couple,"1","1","1","6","6","0","0",0,0,"0"
2013/08/01,"1",same_next_day,2_3,solo,"3","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",same_next_day,4_7,couple,"6","0","1","1","4","0","0",0,0,"0"
2013/08/01,"1",31_90,"1",solo,"6","0","1","1","1","0","0",0,0,"0"
2013/08/01,"0",31_90,2_3,family_with_children,"8","1","1","2","2","0","0",0,0,"0"
2013/08/01,"1",8_30,8_14,group,"3","0","1","4","5","0","0",0,0,"0"
2013/08/01,"1",same_next_day,15_plus,family_with_children,"0","0","1","1","1","0","0",0,0,"0"
2013/08/01,"0",2_7,15_plus,group,"2","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",91_plus,8_14,family_with_children,"5","1","1","1","1","0","0",0,0,"0"
2013/08/01,"0",2_7,8_14,solo,"1","1","1","1","1","0","0",0,0,"0"
2013/08/01,"1",same_next_day,8_14,solo,"0","1","1","1","2","0","0",0,0,"0"
2013/03/01,"0",2_7,2_3,solo,"6","0","2","4","5","0","0",0,0,"0"
2013/03/01,"1",31_90,"1",solo,"3","0","8","13","21","3","3",0.230769230769231,0.142857142857143,"6"
2013/03/01,"0",91_plus,15_plus,family_with_children,"4","0","1","2","5","0","0",0,0,"0"
2013/03/01,"0",91_plus,15_plus,couple,"2","1","4","9","9","0","0",0,0,"0"
2013/03/01,"0",91_plus,4_7,group,"5","1","2","4","6","1","1",0.25,0.166666666666667,"1"
2013/03/01,"1",same_next_day,4_7,family_with_children,"0","1","2","14","15","0","0",0,0,"0"
2013/03/01,"0",same_next_day,15_plus,solo,"1","0","3","6","19","0","0",0,0,"0"
2013/03/01,"1",31_90,15_plus,family_with_children,"9","1","2","3","3","0","0",0,0,"0"
2013/03/01,"1",same_next_day,4_7,couple,"5","0","3","3","4","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,family_with_children,"8","0","2","4","4","0","0",0,0,"0"
2013/03/01,"1",8_30,15_plus,couple,"5","0","2","2","2","0","0",0,0,"0"
2013/03/01,"1",91_plus,15_plus,group,"3","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",same_next_day,4_7,group,"7","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",2_7,"1",group,"5","1","5","20","24","2","2",0.1,0.0833333333333333,"2"
2013/03/01,"0",8_30,15_plus,couple,"8","0","1","1","3","0","0",0,0,"0"
2013/03/01,"1",91_plus,15_plus,couple,"4","1","1","1","2","0","0",0,0,"0"
2013/03/01,"1",31_90,15_plus,couple,"5","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",8_30,2_3,family_with_children,"4","1","2","7","8","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,solo,"3","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",2_7,8_14,family_with_children,"0","1","2","2","3","0","0",0,0,"0"
2013/03/01,"0",8_30,"1",solo,"7","1","1","4","4","0","0",0,0,"0"
2013/03/01,"0",8_30,"1",solo,"8","1","1","7","8","0","0",0,0,"0"
2013/03/01,"1",31_90,15_plus,solo,"7","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",31_90,15_plus,solo,"2","1","2","3","3","0","0",0,0,"0"
2013/03/01,"0",2_7,8_14,family_with_children,"8","0","1","3","5","0","0",0,0,"0"
2013/03/01,"0",31_90,8_14,couple,"5","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",91_plus,8_14,couple,"5","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",91_plus,15_plus,group,"2","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",same_next_day,2_3,family_with_children,"3","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",same_next_day,4_7,couple,"4","0","3","16","45","0","0",0,0,"0"
2013/03/01,"0",2_7,2_3,group,"5","1","1","8","14","0","0",0,0,"0"
2013/03/01,"0",8_30,"1",couple,"7","1","2","2","2","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,family_with_children,"7","0","1","2","2","0","0",0,0,"0"
2013/03/01,"1",2_7,"1",couple,"3","1","2","2","4","0","0",0,0,"0"
2013/03/01,"0",2_7,8_14,family_with_children,"7","0","2","2","3","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,family_with_children,"2","0","4","4","9","1","1",0.25,0.111111111111111,"2"
2013/03/01,"0",31_90,2_3,family_with_children,"6","0","3","6","13","0","0",0,0,"0"
2013/03/01,"1",8_30,8_14,group,"1","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",31_90,8_14,group,"5","0","6","20","34","0","0",0,0,"0"
2013/03/01,"0",2_7,15_plus,family_with_children,"1","0","3","6","9","0","0",0,0,"0"
2013/03/01,"1",31_90,"1",group,"0","1","1","1","1","1","1",1,1,"2"
2013/03/01,"1",31_90,"1",solo,"7","0","1","2","4","1","1",0.5,0.25,"2"
2013/03/01,"1",31_90,2_3,solo,"7","1","2","5","8","0","0",0,0,"0"
2013/03/01,"1",8_30,2_3,solo,"7","1","1","2","2","0","0",0,0,"0"
2013/03/01,"0",8_30,"1",family_with_children,"6","0","1","4","7","1","1",0.25,0.142857142857143,"1"
2013/03/01,"0",8_30,"1",group,"7","1","2","2","2","0","0",0,0,"0"
2013/03/01,"1",8_30,15_plus,group,"1","0","1","1","3","0","0",0,0,"0"
2013/03/01,"1",91_plus,2_3,solo,"3","1","3","14","17","0","0",0,0,"0"
2013/03/01,"1",91_plus,"1",family_with_children,"7","0","1","1","2","0","0",0,0,"0"
2013/03/01,"1",8_30,8_14,couple,"8","0","2","2","3","0","0",0,0,"0"
2013/03/01,"0",same_next_day,"1",family_with_children,"6","0","1","2","2","0","0",0,0,"0"
2013/03/01,"1",31_90,2_3,group,"7","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",31_90,"1",family_with_children,"3","1","1","5","10","0","0",0,0,"0"
2013/03/01,"0",31_90,15_plus,couple,"1","1","3","3","8","0","0",0,0,"0"
2013/03/01,"0",2_7,4_7,group,"2","1","2","3","3","0","0",0,0,"0"
2013/03/01,"1",8_30,4_7,group,"4","1","2","5","24","1","1",0.2,0.0416666666666667,"2"
2013/03/01,"0",2_7,2_3,group,"4","1","2","2","3","0","0",0,0,"0"
2013/03/01,"1",8_30,15_plus,family_with_children,"3","0","2","2","6","0","0",0,0,"0"
2013/03/01,"1",91_plus,15_plus,solo,"0","1","2","5","6","0","0",0,0,"0"
2013/03/01,"0",same_next_day,8_14,solo,"2","0","1","3","5","1","1",0.333333333333333,0.2,"1"
2013/03/01,"1",8_30,15_plus,solo,"5","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",91_plus,8_14,solo,"7","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",91_plus,8_14,couple,"7","1","2","2","2","0","0",0,0,"0"
2013/03/01,"1",2_7,2_3,family_with_children,"8","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",31_90,8_14,solo,"8","0","2","3","3","0","0",0,0,"0"
2013/03/01,"0",91_plus,4_7,family_with_children,"7","1","2","3","4","0","0",0,0,"0"
2013/03/01,"1",91_plus,8_14,solo,"2","1","1","14","16","0","0",0,0,"0"
2013/03/01,"0",same_next_day,4_7,solo,"7","0","2","7","11","0","0",0,0,"0"
2013/03/01,"1",8_30,15_plus,solo,"3","0","1","4","4","0","0",0,0,"0"
2013/03/01,"0",8_30,2_3,group,"7","1","1","1","2","0","0",0,0,"0"
2013/03/01,"1",31_90,15_plus,solo,"1","1","1","3","4","0","0",0,0,"0"
2013/03/01,"1",31_90,8_14,solo,"3","1","2","2","2","0","0",0,0,"0"
2013/03/01,"1",91_plus,"1",group,"3","0","2","2","2","1","1",0.5,0.5,"2"
2013/03/01,"1",2_7,8_14,solo,"0","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",31_90,4_7,solo,"5","1","2","2","2","0","0",0,0,"0"
2013/03/01,"0",2_7,4_7,family_with_children,"5","1","3","7","18","1","1",0.142857142857143,0.0555555555555556,"1"
2013/03/01,"1",2_7,4_7,solo,"2","1","2","2","3","0","0",0,0,"0"
2013/03/01,"1",same_next_day,2_3,solo,"5","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",same_next_day,15_plus,couple,"3","0","1","1","3","0","0",0,0,"0"
2013/03/01,"1",2_7,4_7,family_with_children,"5","1","1","1","2","0","0",0,0,"0"
2013/03/01,"0",31_90,2_3,group,"7","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",8_30,8_14,solo,"6","0","1","3","4","0","0",0,0,"0"
2013/03/01,"0",91_plus,15_plus,family_with_children,"2","1","2","2","2","0","0",0,0,"0"
2013/03/01,"0",8_30,15_plus,solo,"5","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",31_90,4_7,group,"6","0","1","1","4","0","0",0,0,"0"
2013/03/01,"1",31_90,15_plus,group,"4","0","1","3","3","0","0",0,0,"0"
2013/03/01,"1",2_7,15_plus,couple,"9","1","2","9","13","0","0",0,0,"0"
2013/03/01,"0",31_90,8_14,solo,"5","1","1","3","3","0","0",0,0,"0"
2013/03/01,"1",2_7,"1",group,"2","0","1","3","11","1","1",0.333333333333333,0.0909090909090909,"2"
2013/03/01,"0",same_next_day,8_14,couple,"0","1","3","15","27","0","0",0,0,"0"
2013/03/01,"1",8_30,4_7,solo,"8","1","1","17","22","1","1",0.0588235294117647,0.0454545454545455,"2"
2013/03/01,"0",2_7,"1",solo,"10","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",31_90,8_14,group,"7","0","1","2","2","0","0",0,0,"0"
2013/03/01,"1",31_90,8_14,family_with_children,"2","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,couple,"7","0","1","2","2","0","0",0,0,"0"
2013/03/01,"0",same_next_day,2_3,group,"7","0","1","3","4","1","1",0.333333333333333,0.25,"1"
2013/03/01,"1",91_plus,15_plus,couple,"5","0","3","8","12","0","0",0,0,"0"
2013/03/01,"0",8_30,2_3,solo,"6","0","1","12","24","3","4",0.25,0.166666666666667,"3"
2013/03/01,"0",same_next_day,2_3,group,"8","1","1","3","12","0","0",0,0,"0"
2013/03/01,"1",same_next_day,2_3,group,"3","0","1","2","3","0","0",0,0,"0"
2013/03/01,"1",8_30,15_plus,couple,"0","1","2","7","7","1","1",0.142857142857143,0.142857142857143,"2"
2013/03/01,"0",2_7,15_plus,family_with_children,"0","1","1","6","8","0","0",0,0,"0"
2013/03/01,"0",91_plus,4_7,solo,"4","1","2","9","14","0","0",0,0,"0"
2013/03/01,"0",same_next_day,8_14,group,"0","0","1","2","2","1","1",0.5,0.5,"1"
2013/03/01,"1",8_30,8_14,solo,"4","1","1","1","1","1","1",1,1,"2"
2013/03/01,"0",same_next_day,15_plus,couple,"1","0","2","2","5","0","0",0,0,"0"
2013/03/01,"0",91_plus,15_plus,couple,"3","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",2_7,15_plus,family_with_children,"4","0","2","5","5","1","1",0.2,0.2,"1"
2013/03/01,"0",91_plus,15_plus,couple,"8","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",same_next_day,2_3,couple,"8","1","1","1","2","0","0",0,0,"0"
2013/03/01,"0",same_next_day,2_3,group,"4","1","1","1","3","0","0",0,0,"0"
2013/03/01,"0",8_30,8_14,couple,"8","0","2","6","9","0","0",0,0,"0"
2013/03/01,"1",91_plus,15_plus,family_with_children,"4","0","2","3","6","0","0",0,0,"0"
2013/03/01,"0",91_plus,15_plus,solo,"4","0","1","4","13","0","0",0,0,"0"
2013/03/01,"0",2_7,4_7,solo,"5","1","2","2","4","0","0",0,0,"0"
2013/03/01,"1",same_next_day,"1",family_with_children,"8","0","1","2","3","0","0",0,0,"0"
2013/03/01,"1",2_7,4_7,solo,"8","1","1","2","3","1","1",0.5,0.333333333333333,"2"
2013/03/01,"0",8_30,15_plus,solo,"3","1","1","17","49","0","0",0,0,"0"
2013/03/01,"1",same_next_day,4_7,couple,"0","1","1","3","3","0","0",0,0,"0"
2013/03/01,"0",91_plus,8_14,group,"7","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",same_next_day,8_14,couple,"5","1","1","2","3","1","1",0.5,0.333333333333333,"1"
2013/03/01,"1",8_30,15_plus,family_with_children,"1","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",8_30,15_plus,couple,"3","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,group,"7","0","1","2","2","0","0",0,0,"0"
2013/03/01,"1",2_7,4_7,group,"0","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",8_30,"1",couple,"6","0","2","3","7","0","0",0,0,"0"
2013/03/01,"0",2_7,4_7,family_with_children,"7","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",31_90,4_7,group,"8","1","1","2","2","1","1",0.5,0.5,"2"
2013/03/01,"1",2_7,15_plus,family_with_children,"2","0","1","2","2","0","0",0,0,"0"
2013/03/01,"1",31_90,"1",family_with_children,"4","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",31_90,8_14,family_with_children,"6","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",2_7,2_3,couple,"4","1","3","4","4","0","0",0,0,"0"
2013/03/01,"1",31_90,2_3,solo,"6","0","1","5","5","0","0",0,0,"0"
2013/03/01,"1",8_30,4_7,family_with_children,"7","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",2_7,8_14,family_with_children,"4","0","1","3","4","0","0",0,0,"0"
2013/03/01,"1",2_7,4_7,group,"3","1","1","12","14","1","1",0.0833333333333333,0.0714285714285714,"2"
2013/03/01,"1",same_next_day,4_7,group,"9","1","2","2","2","0","0",0,0,"0"
2013/03/01,"0",same_next_day,4_7,solo,"3","1","2","3","3","1","1",0.333333333333333,0.333333333333333,"1"
2013/03/01,"1",same_next_day,2_3,family_with_children,"4","0","2","11","15","0","0",0,0,"0"
2013/03/01,"0",same_next_day,4_7,couple,"8","0","1","2","2","1","1",0.5,0.5,"1"
2013/03/01,"1",8_30,15_plus,solo,"7","0","1","2","4","0","0",0,0,"0"
2013/03/01,"1",same_next_day,"1",family_with_children,"2","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",31_90,15_plus,couple,"4","1","1","1","2","0","0",0,0,"0"
2013/03/01,"1",8_30,8_14,couple,"4","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",91_plus,15_plus,group,"3","1","1","1","1","0","0",0,0,"0"
2013/03/01,"1",2_7,15_plus,solo,"9","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",2_7,4_7,family_with_children,"8","1","1","1","1","0","0",0,0,"0"
2013/03/01,"0",8_30,15_plus,family_with_children,"4","0","1","1","2","0","0",0,0,"0"
2013/03/01,"0",same_next_day,"1",solo,"6","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",same_next_day,8_14,group,"9","0","1","1","1","1","1",1,1,"2"
2013/03/01,"0",2_7,15_plus,family_with_children,"3","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",2_7,4_7,solo,"5","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",8_30,"1",group,"2","0","1","1","1","0","0",0,0,"0"
2013/03/01,"0",8_30,4_7,solo,"6","0","1","1","1","0","0",0,0,"0"
2013/03/01,"1",same_next_day,2_3,solo,"2","1","1","5","6","0","0",0,0,"0"
2013/03/01,"1",same_next_day,8_14,family_with_children,"9","1","1","1","2","0","0",0,0,"0"
2013/03/01,"1",same_next_day,2_3,group,"1","1","1","3","3","0","0",0,0,"0"
2014/09/01,"0",31_90,4_7,solo,"9","0","3678","12899","16028","868","877",0.0672920381424917,0.0547167456950337,"868"
2014/09/01,"0",31_90,2_3,couple,"3","0","3410","10890","14525","677","697",0.0621671258034894,0.047986230636833,"677"
2014/09/01,"0",91_plus,"1",couple,"2","0","982","3291","4160","232","241",0.070495290185354,0.0579326923076923,"232"
2014/09/01,"0",31_90,"1",solo,"1","0","775","2308","2931","249","251",0.1078856152513,0.0856363016035483,"249"
2014/09/01,"1",31_90,4_7,couple,"9","0","8301","34257","65923","1050","1068",0.0306506699360715,0.0162007190206756,"2100"
2014/09/01,"1",91_plus,4_7,couple,"5","0","978","2873","5023","64","69",0.0222763661677689,0.0137368106709138,"128"
2014/09/01,"0",8_30,"1",solo,"9","0","8957","27718","34015","4628","4680",0.166967313658994,0.137586358959283,"4628"
2014/09/01,"1",8_30,2_3,solo,"9","0","3898","10669","17981","1153","1166",0.108070109663511,0.0648462265724932,"2306"
2014/09/01,"0",31_90,2_3,group,"0","0","825","3210","4200","201","203",0.0626168224299065,0.0483333333333333,"201"
2014/09/01,"0",31_90,2_3,couple,"9","0","13757","54955","68286","3504","3564",0.0637612592120826,0.0521922502416308,"3504"
2014/09/01,"0",31_90,"1",solo,"9","0","3879","11596","14045","1511","1538",0.130303552949293,0.109505161979352,"1511"
2014/09/01,"0",2_7,2_3,couple,"0","0","2483","7328","9796","607","614",0.0828329694323144,0.0626786443446305,"607"
2014/09/01,"0",2_7,"1",couple,"0","1","863","2267","3030","198","199",0.0873400970445523,0.0656765676567657,"198"
2014/09/01,"0",8_30,2_3,solo,"5","0","1383","4466","6073","580","617",0.12987012987013,0.101597233657171,"580"
2014/09/01,"1",31_90,2_3,group,"0","0","311","967","1940","52","53",0.0537745604963806,0.027319587628866,"104"
2014/09/01,"0",31_90,2_3,solo,"9","0","5775","19679","23984","1795","1822",0.0912139844504294,0.0759673115410274,"1795"
2014/09/01,"0",8_30,2_3,group,"1","0","552","1882","2508","131","133",0.0696068012752391,0.053030303030303,"131"
2014/09/01,"0",31_90,"1",family_with_children,"9","0","1978","7430","9542","722","727",0.0971736204576043,0.076189478096835,"722"
2014/09/01,"0",91_plus,2_3,group,"9","0","1721","7206","9252","380","390",0.0527338329170136,0.0421530479896239,"380"
2014/09/01,"0",8_30,4_7,solo,"4","0","148","866","1067","64","65",0.0739030023094688,0.0609184629803187,"64"
2014/09/01,"0",2_7,4_7,solo,"9","0","2595","8030","10351","1015","1031",0.12640099626401,0.0996039030045406,"1015"
2014/09/01,"0",31_90,2_3,family_with_children,"9","0","3465","14680","19150","950","966",0.0647138964577657,0.050443864229765,"950"
2014/09/01,"0",31_90,4_7,couple,"5","0","2050","6667","9084","462","471",0.0692965351732413,0.0518494055482166,"462"
2014/09/01,"0",91_plus,2_3,group,"2","0","336","1245","1631","56","56",0.0449799196787149,0.0343347639484979,"56"
2014/09/01,"0",2_7,"1",solo,"9","0","8747","25631","31919","5009","5079",0.195427412118138,0.159121526363608,"5009"
2014/09/01,"0",8_30,2_3,solo,"0","0","1951","5921","7699","687","698",0.116027698023982,0.0906611248214054,"687"
2014/09/01,"0",2_7,2_3,couple,"9","0","8867","29384","37847","2879","2914",0.0979784916961612,0.0769942135440061,"2879"
2014/09/01,"0",2_7,2_3,family_with_children,"9","0","1461","5331","7151","472","477",0.0885387356968674,0.0667039574884632,"472"
2014/09/01,"0",91_plus,2_3,couple,"2","0","1833","6948","8612","298","311",0.0428900402993667,0.0361124013005109,"298"
2014/09/01,"0",2_7,"1",couple,"2","0","2467","6823","9071","644","655",0.0943866334456984,0.0722081358174402,"644"
2014/09/01,"0",31_90,2_3,solo,"4","0","258","898","1182","116","121",0.129175946547884,0.102368866328257,"116"
2014/09/01,"1",8_30,2_3,couple,"0","0","1365","3665","6750","182","183",0.0496589358799454,0.0271111111111111,"364"
2014/09/01,"0",31_90,2_3,couple,"1","0","2974","10878","13692","646","654",0.0593859165287737,0.0477651183172656,"646"
